Draft Class,Card Name,Rarity,Type,Card Class,Average,P(1 or more),P(2 or more),P(3 or more)
Warrior,Upgradeable Framebot,common,Minion,neutral,0.45197,0.36665,0.07415,0.01005
Warrior,Steel Rager,common,Minion,neutral,0.45161,0.36527,0.07471,0.01041
Warrior,Coppertail Imposter,common,Minion,neutral,0.44991,0.36477,0.07436,0.00965
Warrior,Skaterbot,common,Minion,neutral,0.44791,0.36253,0.07429,0.00994
Warrior,Direhorn Hatchling,rare,Minion,warrior,0.44743,0.36762,0.07094,0.00811
Warrior,Primordial Drake,epic,Minion,neutral,0.42076,0.35213,0.0617,0.00651
Warrior,Missile Launcher,rare,Minion,neutral,0.41835,0.34975,0.06178,0.0063
Warrior,Rockpool Hunter,common,Minion,neutral,0.41791,0.34288,0.06608,0.00824
Warrior,Sunborne Val'kyr,common,Minion,neutral,0.41559,0.34172,0.06526,0.00786
Warrior,Sated Threshadon,common,Minion,neutral,0.41467,0.34089,0.0652,0.0079
Warrior,Frothing Berserker,rare,Minion,warrior,0.40703,0.34108,0.05874,0.00672
Warrior,Grim Necromancer,common,Minion,neutral,0.40239,0.33342,0.06077,0.00762
Warrior,Giggling Inventor,rare,Minion,neutral,0.40225,0.33909,0.05668,0.00599
Warrior,Militia Commander,rare,Minion,warrior,0.40073,0.33767,0.05686,0.00584
Warrior,Phantom Militia,rare,Minion,neutral,0.39918,0.33608,0.05676,0.00595
Warrior,Witchwood Grizzly,rare,Minion,neutral,0.39827,0.33585,0.05653,0.00556
Warrior,Fungalmancer,common,Minion,neutral,0.38706,0.3235,0.05681,0.00605
Warrior,Igneous Elemental,common,Minion,neutral,0.38023,0.31711,0.05608,0.00652
Warrior,Festeroot Hulk,rare,Minion,warrior,0.3742,0.31535,0.05274,0.0057
Warrior,Walnut Sprite,common,Minion,neutral,0.36483,0.30822,0.05047,0.00553
Warrior,Charged Devilsaur,epic,Minion,neutral,0.36061,0.30949,0.04651,0.0042
Warrior,Bittertide Hydra,epic,Minion,neutral,0.35875,0.30787,0.04649,0.00414
Warrior,Amani Berserker,common,Minion,neutral,0.35452,0.30018,0.04886,0.005
Warrior,Dark Iron Dwarf,common,Minion,neutral,0.35114,0.2985,0.04726,0.00491
Warrior,Spellbreaker,common,Minion,neutral,0.3505,0.29756,0.04755,0.005
Warrior,Shield Block,basic,Spell,warrior,0.34926,0.29619,0.04771,0.00492
Warrior,Chillwind Yeti,basic,Minion,neutral,0.34556,0.29405,0.04636,0.00478
Warrior,Mad Bomber,common,Minion,neutral,0.3437,0.29301,0.04568,0.00469
Warrior,Earthen Ring Farseer,common,Minion,neutral,0.34215,0.29149,0.04553,0.00475
Warrior,Hench-Clan Thug,common,Minion,neutral,0.33994,0.2886,0.0461,0.00483
Warrior,Bloodsail Raider,common,Minion,neutral,0.33963,0.28859,0.04599,0.00469
Warrior,Stormwind Champion,basic,Minion,neutral,0.33932,0.28916,0.0453,0.00444
Warrior,Faerie Dragon,common,Minion,neutral,0.33805,0.28892,0.04422,0.00446
Warrior,Fungal Enchanter,common,Minion,neutral,0.32401,0.27812,0.04163,0.00394
Warrior,Corrosive Sludge,common,Minion,neutral,0.32384,0.27877,0.04087,0.004
Warrior,Drywhisker Armorer,common,Minion,warrior,0.31738,0.27372,0.0398,0.00362
Warrior,Pumpkin Peasant,common,Minion,neutral,0.31722,0.27302,0.04006,0.00383
Warrior,Mossy Horror,epic,Minion,neutral,0.29797,0.26163,0.03362,0.00263
Warrior,Scarlet Crusader,common,Minion,neutral,0.29525,0.25702,0.03503,0.003
Warrior,Acidic Swamp Ooze,basic,Minion,neutral,0.2892,0.25184,0.03427,0.00286
Warrior,Hoarding Dragon,common,Minion,neutral,0.28919,0.25312,0.03336,0.00247
Warrior,Nightmare Amalgam,epic,Minion,neutral,0.27875,0.24683,0.02969,0.00215
Warrior,Weaponized Pinata,epic,Minion,neutral,0.27742,0.24575,0.02953,0.00203
Warrior,Argent Commander,rare,Minion,neutral,0.2703,0.24,0.02822,0.00194
Warrior,Sunwalker,rare,Minion,neutral,0.2655,0.23599,0.02747,0.00197
Warrior,Wild Pyromancer,rare,Minion,neutral,0.2645,0.23612,0.02636,0.00195
Warrior,Twilight Drake,rare,Minion,neutral,0.26339,0.23457,0.02687,0.00191
Warrior,Mind Control Tech,rare,Minion,neutral,0.26332,0.23457,0.02684,0.00181
Warrior,Replicating Menace,rare,Minion,neutral,0.26065,0.23121,0.02732,0.00202
Warrior,Whirlwind,basic,Spell,warrior,0.2514,0.22385,0.02561,0.00184
Warrior,Inner Rage,common,Spell,warrior,0.249,0.22112,0.02577,0.00197
Warrior,Omega Assembly,rare,Spell,warrior,0.24164,0.21631,0.02363,0.00162
Warrior,Giant Wasp,common,Minion,neutral,0.23888,0.21364,0.02365,0.0015
Warrior,Bull Dozer,common,Minion,neutral,0.2277,0.20384,0.02206,0.00172
Warrior,Green Jelly,common,Minion,neutral,0.22526,0.20214,0.02115,0.00184
Warrior,Rusty Recycler,common,Minion,neutral,0.22438,0.20212,0.02085,0.00128
Warrior,Bronze Gatekeeper,common,Minion,neutral,0.22436,0.20215,0.02075,0.00142
Warrior,Explodinator,common,Minion,neutral,0.22279,0.20053,0.02065,0.00158
Warrior,Brainstormer,common,Minion,neutral,0.22248,0.2006,0.02028,0.00148
Warrior,Microtech Controller,common,Minion,neutral,0.22241,0.19971,0.02139,0.00127
Warrior,Damaged Stegotron,common,Minion,neutral,0.22027,0.19804,0.02075,0.00144
Warrior,Worgen Abomination,epic,Minion,neutral,0.21573,0.196,0.01843,0.00121
Warrior,Loot Hoarder,common,Minion,neutral,0.21152,0.19128,0.01894,0.00123
Warrior,Frost Elemental,common,Minion,neutral,0.21143,0.19187,0.01837,0.00116
Warrior,Boulderfist Ogre,basic,Minion,neutral,0.21062,0.18975,0.01959,0.00122
Warrior,Stranglethorn Tiger,common,Minion,neutral,0.21024,0.18969,0.01932,0.00117
Warrior,River Crocolisk,basic,Minion,neutral,0.20937,0.19033,0.01774,0.00127
Warrior,Mortal Strike,rare,Spell,warrior,0.20778,0.18781,0.01882,0.00111
Warrior,Giant Mastodon,common,Minion,neutral,0.20527,0.18594,0.01806,0.00118
Warrior,Molten Blade,rare,Weapon,warrior,0.20018,0.18256,0.01659,0.00097
Warrior,Spiteful Summoner,epic,Minion,neutral,0.19869,0.18244,0.01551,0.00072
Warrior,Redband Wasp,rare,Minion,warrior,0.19834,0.18083,0.01655,0.00088
Warrior,Woecleaver,legendary,Weapon,warrior,0.19538,0.17861,0.01591,0.00084
Warrior,Dire Wolf Alpha,common,Minion,neutral,0.18741,0.17155,0.01492,0.00086
Warrior,Sea Giant,epic,Minion,neutral,0.18707,0.17247,0.01394,0.00065
Warrior,Loose Specimen,epic,Minion,neutral,0.18626,0.1707,0.01476,0.00079
Warrior,Bloodfen Raptor,basic,Minion,neutral,0.18567,0.16983,0.01485,0.00098
Warrior,Spiteful Smith,common,Minion,neutral,0.18564,0.16933,0.01542,0.00086
Warrior,Augmented Elekk,epic,Minion,neutral,0.18322,0.16859,0.01392,0.00068
Warrior,Muck Hunter,epic,Minion,neutral,0.1824,0.16698,0.01471,0.0007
Warrior,Harvest Golem,common,Minion,neutral,0.18208,0.16652,0.01467,0.00085
Warrior,Blood Knight,epic,Minion,neutral,0.18176,0.16801,0.01318,0.00056
Warrior,Grave Shambler,common,Minion,neutral,0.18173,0.16657,0.01442,0.00071
Warrior,Silver Hand Knight,common,Minion,neutral,0.18123,0.16603,0.01434,0.0008
Warrior,Shattered Sun Cleric,basic,Minion,neutral,0.18059,0.16558,0.01418,0.0008
Warrior,E.M.P. Operative,epic,Minion,neutral,0.17965,0.16598,0.01297,0.00068
Warrior,Argent Squire,common,Minion,neutral,0.17058,0.15717,0.01267,0.00071
Warrior,Acolyte of Pain,common,Minion,neutral,0.16661,0.15461,0.01147,0.0005
Warrior,Volcanosaur,rare,Minion,neutral,0.16277,0.15139,0.011,0.00037
Warrior,Silvermoon Guardian,common,Minion,neutral,0.1624,0.15007,0.01165,0.00064
Warrior,Kobold Barbarian,rare,Minion,warrior,0.1615,0.14997,0.01095,0.00054
Warrior,Sen'jin Shieldmasta,basic,Minion,neutral,0.16144,0.14936,0.01141,0.00067
Warrior,Fallen Sun Cleric,common,Minion,neutral,0.16141,0.15002,0.01082,0.00054
Warrior,Golakka Crawler,rare,Minion,neutral,0.16044,0.14865,0.01111,0.00066
Warrior,Sleepy Dragon,common,Minion,neutral,0.16001,0.14832,0.0112,0.00046
Warrior,Swamp Leech,common,Minion,neutral,0.15974,0.14841,0.01067,0.00064
Warrior,Marsh Drake,common,Minion,neutral,0.15863,0.14742,0.01058,0.00063
Warrior,Vicious Scalehide,common,Minion,neutral,0.15842,0.14693,0.01099,0.00049
Warrior,Necrotic Geist,common,Minion,neutral,0.15693,0.14566,0.01077,0.00046
Warrior,Thunder Lizard,common,Minion,neutral,0.15593,0.14489,0.01051,0.00053
Warrior,Youthful Brewmaster,common,Minion,neutral,0.15451,0.14379,0.01031,0.00037
Warrior,Guild Recruiter,common,Minion,neutral,0.15398,0.14307,0.01047,0.00042
Warrior,Darius Crowley,legendary,Minion,warrior,0.14146,0.13281,0.00833,0.00032
Warrior,Dire Mole,common,Minion,neutral,0.13635,0.12754,0.00844,0.00034
Warrior,Corridor Creeper,epic,Minion,neutral,0.1302,0.12216,0.00777,0.00027
Warrior,Upgrade!,rare,Spell,warrior,0.12618,0.11899,0.00696,0.00023
Warrior,Witchwood Piper,rare,Minion,neutral,0.12507,0.11773,0.00698,0.00036
Warrior,Chief Inspector,rare,Minion,neutral,0.12354,0.11675,0.00653,0.00026
Warrior,Geosculptor Yip,legendary,Minion,warrior,0.11518,0.1091,0.0059,0.00018
Warrior,Raging Worgen,common,Minion,neutral,0.11513,0.10913,0.00593,0.00007
Warrior,Venomancer,common,Minion,neutral,0.114,0.10795,0.00591,0.00014
Warrior,King Mosh,legendary,Minion,warrior,0.11388,0.10815,0.00557,0.00016
Warrior,Stormwatcher,common,Minion,neutral,0.11342,0.10787,0.00535,0.0002
Warrior,Volatile Elemental,common,Minion,neutral,0.11342,0.10783,0.00544,0.00015
Warrior,Boisterous Bard,common,Minion,neutral,0.11336,0.10739,0.0058,0.00017
Warrior,Emerald Reaver,common,Minion,neutral,0.11335,0.10767,0.00553,0.00014
Warrior,Spellshifter,common,Minion,neutral,0.11331,0.10771,0.00542,0.00017
Warrior,Kobold Apprentice,common,Minion,neutral,0.1133,0.1075,0.0056,0.0002
Warrior,Acherus Veteran,common,Minion,neutral,0.11309,0.10706,0.00579,0.00021
Warrior,Toothy Chest,common,Minion,neutral,0.113,0.10691,0.00586,0.00023
Warrior,Vryghoul,common,Minion,neutral,0.11289,0.10711,0.00562,0.00016
Warrior,Stegodon,common,Minion,neutral,0.11284,0.10687,0.00573,0.00023
Warrior,Void Ripper,epic,Minion,neutral,0.1128,0.10661,0.00597,0.00022
Warrior,Frostwolf Warlord,basic,Minion,neutral,0.11275,0.10656,0.006,0.00019
Warrior,Ravasaur Runt,common,Minion,neutral,0.11244,0.10695,0.00538,0.00011
Warrior,Trogg Gloomeater,common,Minion,neutral,0.1121,0.10629,0.00565,0.00015
Warrior,Felsoul Inquisitor,common,Minion,neutral,0.11175,0.10588,0.00565,0.00022
Warrior,Tainted Zealot,common,Minion,neutral,0.11143,0.10606,0.00518,0.00019
Warrior,Pterrordax Hatchling,common,Minion,neutral,0.11072,0.10477,0.00572,0.00022
Warrior,Cult Master,common,Minion,neutral,0.11033,0.105,0.00519,0.00014
Warrior,Sewer Crawler,common,Minion,neutral,0.11026,0.10499,0.00514,0.00013
Warrior,The Boomship,legendary,Spell,warrior,0.10647,0.10131,0.00503,0.00012
Warrior,Ogre Magi,basic,Minion,neutral,0.10377,0.09867,0.00496,0.00014
Warrior,Keening Banshee,rare,Minion,neutral,0.10134,0.09672,0.00453,0.00009
Warrior,Iron Hide,common,Spell,warrior,0.10102,0.09655,0.00438,0.00009
Warrior,Frozen Crusher,rare,Minion,neutral,0.10025,0.09555,0.00457,0.00013
Warrior,Elise the Trailblazer,legendary,Minion,neutral,0.09943,0.09511,0.00418,0.00013
Warrior,Gnomish Inventor,basic,Minion,neutral,0.08928,0.08531,0.00385,0.00012
Warrior,Corpse Raiser,rare,Minion,neutral,0.08781,0.08406,0.00364,0.00011
Warrior,Armorsmith,rare,Minion,warrior,0.08286,0.07977,0.00304,0.00005
Warrior,Scaleworm,rare,Minion,neutral,0.08223,0.07899,0.0032,0.00004
Warrior,Dread Corsair,common,Minion,neutral,0.08205,0.07901,0.003,0.00004
Warrior,Zilliax,legendary,Minion,neutral,0.08167,0.07868,0.00291,0.00008
Warrior,Archmage,basic,Minion,neutral,0.0815,0.07834,0.00308,0.00008
Warrior,Murloc Tidehunter,basic,Minion,neutral,0.0812,0.07796,0.00317,0.00007
Warrior,Stampeding Kodo,rare,Minion,neutral,0.08089,0.0779,0.0029,0.00008
Warrior,Ancient Brewmaster,common,Minion,neutral,0.0803,0.07744,0.00272,0.00013
Warrior,Violet Teacher,rare,Minion,neutral,0.08026,0.07722,0.00299,0.00005
Warrior,Stormwind Knight,basic,Minion,neutral,0.08,0.07684,0.00307,0.00009
Warrior,Arfus,legendary,Minion,neutral,0.07901,0.07614,0.0028,0.00007
Warrior,Ironbeak Owl,common,Minion,neutral,0.07816,0.07529,0.00282,0.00005
Warrior,Shield Slam,epic,Spell,warrior,0.07782,0.07497,0.00281,0.00004
Warrior,Stormpike Commando,basic,Minion,neutral,0.07746,0.07475,0.00268,0.00003
Warrior,Kobold Monk,rare,Minion,neutral,0.0772,0.07452,0.00261,0.00007
Warrior,Seaforium Bomber,epic,Minion,neutral,0.07529,0.0727,0.00256,0.00003
Warrior,Night Prowler,rare,Minion,neutral,0.07528,0.07269,0.00253,0.00006
Warrior,Shrieking Shroom,rare,Minion,neutral,0.07432,0.07198,0.00231,0.00003
Warrior,Rotface,legendary,Minion,warrior,0.07425,0.07188,0.00226,0.00011
Warrior,Omega Defender,epic,Minion,neutral,0.07397,0.07143,0.00247,0.00007
Warrior,Blazecaller,epic,Minion,neutral,0.06907,0.06676,0.00225,0.00006
Warrior,Bright-Eyed Scout,epic,Minion,neutral,0.06834,0.06608,0.00221,0.00005
Warrior,Gentle Megasaur,epic,Minion,neutral,0.06813,0.06592,0.00215,0.00006
Warrior,Animated Berserker,common,Minion,warrior,0.06651,0.06418,0.0023,0.00003
Warrior,Wyrmguard,common,Minion,neutral,0.06491,0.06304,0.00184,0.00003
Warrior,Goblin Bomb,common,Minion,neutral,0.06453,0.06264,0.00188,0.00001
Warrior,Whirliglider,common,Minion,neutral,0.06387,0.06186,0.00199,0.00002
Warrior,Faithful Lumi,common,Minion,neutral,0.06359,0.06165,0.00192,0.00002
Warrior,Venture Co. Mercenary,common,Minion,neutral,0.06344,0.06148,0.00192,0.00004
Warrior,Knife Juggler,rare,Minion,neutral,0.06323,0.06127,0.00192,0.00004
Warrior,Worgen Infiltrator,common,Minion,neutral,0.06278,0.06102,0.00169,0.00006
Warrior,Commanding Shout,rare,Spell,warrior,0.06026,0.05841,0.00182,0.00003
Warrior,Reckless Flurry,epic,Spell,warrior,0.05786,0.05626,0.00159,0.00001
Warrior,Grommash Hellscream,legendary,Minion,warrior,0.05783,0.05642,0.0014,0.00001
Warrior,Flesheating Ghoul,common,Minion,neutral,0.05748,0.05602,0.00143,0.00003
Warrior,Jungle Panther,common,Minion,neutral,0.05736,0.05588,0.00147,0.00001
Warrior,Elven Archer,basic,Minion,neutral,0.0572,0.05555,0.00158,0.00007
Warrior,Darkscale Healer,basic,Minion,neutral,0.05698,0.05541,0.00156,0.00001
Warrior,Gurubashi Berserker,basic,Minion,neutral,0.0567,0.05502,0.00166,0.00002
Warrior,Ironforge Rifleman,basic,Minion,neutral,0.05661,0.05516,0.00144,0.00001
Warrior,Bluegill Warrior,basic,Minion,neutral,0.05657,0.05507,0.00147,0.00003
Warrior,Razorfen Hunter,basic,Minion,neutral,0.05651,0.05493,0.00156,0.00002
Warrior,Novice Engineer,basic,Minion,neutral,0.05641,0.05487,0.0015,0.00004
Warrior,Oasis Snapjaw,basic,Minion,neutral,0.05637,0.05475,0.00159,0.00003
Warrior,Voodoo Doctor,basic,Minion,neutral,0.05595,0.05426,0.00166,0.00003
Warrior,Wolfrider,basic,Minion,neutral,0.0559,0.05442,0.00144,0.00004
Warrior,Reckless Rocketeer,basic,Minion,neutral,0.05577,0.05447,0.00128,0.00002
Warrior,Ironfur Grizzly,basic,Minion,neutral,0.05577,0.05435,0.0014,0.00002
Warrior,Fen Creeper,common,Minion,neutral,0.05575,0.05444,0.0013,0.00001
Warrior,Dragonling Mechanic,basic,Minion,neutral,0.05573,0.0542,0.0015,0.00002
Warrior,Kobold Geomancer,basic,Minion,neutral,0.0557,0.05443,0.00125,0.00002
Warrior,Southsea Deckhand,common,Minion,neutral,0.05557,0.05421,0.00132,0.00004
Warrior,Abusive Sergeant,common,Minion,neutral,0.05536,0.05394,0.00138,0.00004
Warrior,Spark Drill,rare,Minion,neutral,0.05432,0.053,0.0013,0.00002
Warrior,Spark Engine,rare,Minion,neutral,0.05399,0.05257,0.00139,0.00003
Warrior,Beryllium Nullifier,epic,Minion,warrior,0.05378,0.05233,0.00141,0.00004
Warrior,Baron Geddon,legendary,Minion,neutral,0.05377,0.05245,0.00132,0
Warrior,Galvanizer,rare,Minion,neutral,0.05358,0.05231,0.00126,0.00001
Warrior,Witch's Cauldron,epic,Minion,neutral,0.05347,0.05206,0.00139,0.00002
Warrior,Onyxia,legendary,Minion,neutral,0.05281,0.05147,0.0013,0.00004
Warrior,Hungry Ettin,rare,Minion,neutral,0.0528,0.05158,0.00121,0.00001
Warrior,The Black Knight,legendary,Minion,neutral,0.05279,0.0515,0.00128,0.00001
Warrior,Alexstrasza,legendary,Minion,neutral,0.05249,0.05137,0.00109,0.00003
Warrior,Carnivorous Cube,epic,Minion,neutral,0.05202,0.05076,0.00126,0
Warrior,Mechanical Whelp,rare,Minion,neutral,0.0516,0.05039,0.00119,0.00002
Warrior,Marin the Fox,legendary,Minion,neutral,0.05012,0.04907,0.00105,0
Warrior,Mindbreaker,rare,Minion,neutral,0.0492,0.04812,0.00107,0.00001
Warrior,The Lich King,legendary,Minion,neutral,0.04847,0.04739,0.00108,0
Warrior,Cairne Bloodhoof,legendary,Minion,neutral,0.04836,0.04734,0.001,0.00002
Warrior,Primalfin Lookout,common,Minion,neutral,0.04594,0.04487,0.00104,0.00003
Warrior,Clockwork Automaton,common,Minion,neutral,0.04587,0.04497,0.00089,0.00001
Warrior,Wax Elemental,common,Minion,neutral,0.04586,0.04493,0.00092,0.00001
Warrior,Darkmire Moonkin,common,Minion,neutral,0.04574,0.04478,0.00096,0
Warrior,Lost Spirit,common,Minion,neutral,0.04541,0.04446,0.00094,0.00001
Warrior,Bloodworm,common,Minion,neutral,0.04529,0.04445,0.00084,0
Warrior,Sabretooth Stalker,common,Minion,neutral,0.04515,0.04421,0.00093,0.00001
Warrior,Sneaky Devil,common,Minion,neutral,0.04498,0.04391,0.00106,0.00001
Warrior,Wicked Skeleton,common,Minion,neutral,0.04482,0.04377,0.00103,0.00002
Warrior,Unpowered Steambot,common,Minion,neutral,0.04477,0.04375,0.00101,0.00001
Warrior,Ultrasaur,common,Minion,neutral,0.04474,0.04358,0.00113,0.00003
Warrior,Silver Vanguard,common,Minion,neutral,0.04449,0.0437,0.00079,0
Warrior,Cauldron Elemental,common,Minion,neutral,0.04447,0.04342,0.00103,0.00002
Warrior,Night Howler,common,Minion,neutral,0.04447,0.04337,0.00108,0.00002
Warrior,Spellweaver,common,Minion,neutral,0.0444,0.04338,0.00102,0
Warrior,Swamp Dragon Egg,common,Minion,neutral,0.04431,0.04334,0.00096,0.00001
Warrior,Wretched Tiller,common,Minion,neutral,0.04427,0.04351,0.00076,0
Warrior,Snowflipper Penguin,common,Minion,neutral,0.04419,0.04327,0.00091,0.00001
Warrior,Skelemancer,common,Minion,neutral,0.04413,0.04311,0.00099,0.00003
Warrior,Deadscale Knight,common,Minion,neutral,0.04372,0.04278,0.00093,0.00001
Warrior,Injured Blademaster,rare,Minion,neutral,0.04328,0.04225,0.00102,0.00001
Warrior,Pint-Sized Summoner,rare,Minion,neutral,0.04316,0.04223,0.00092,0.00001
Warrior,Servant of Kalimos,rare,Minion,neutral,0.04272,0.04192,0.0008,0
Warrior,Val'kyr Soulclaimer,rare,Minion,warrior,0.04258,0.04162,0.00096,0
Warrior,Sunfury Protector,rare,Minion,neutral,0.03928,0.03851,0.00076,0.00001
Warrior,Splitting Festeroot,epic,Minion,neutral,0.03885,0.03806,0.00079,0
Warrior,Shallow Gravedigger,rare,Minion,neutral,0.03778,0.03708,0.0007,0
Warrior,Tol'vir Stoneshaper,rare,Minion,neutral,0.03747,0.03685,0.0006,0.00001
Warrior,Lifedrinker,rare,Minion,neutral,0.03746,0.03675,0.00069,0.00002
Warrior,Crystallizer,epic,Minion,neutral,0.03734,0.03666,0.00067,0.00001
Warrior,Scorp-o-matic,rare,Minion,neutral,0.0372,0.03655,0.00063,0.00002
Warrior,Emperor Cobra,rare,Minion,neutral,0.0367,0.03616,0.00054,0
Warrior,Holomancer,epic,Minion,neutral,0.03662,0.03596,0.00066,0
Warrior,Hogger,legendary,Minion,neutral,0.03506,0.03453,0.00052,0.00001
Warrior,Gluttonous Ooze,epic,Minion,neutral,0.03458,0.03409,0.00049,0
Warrior,Gruul,legendary,Minion,neutral,0.02918,0.02882,0.00035,0.00001
Warrior,Deathwing,legendary,Minion,neutral,0.02815,0.02783,0.00032,0
Warrior,Feral Gibberer,rare,Minion,neutral,0.02782,0.02745,0.00037,0
Warrior,Ysera,legendary,Minion,neutral,0.02777,0.02738,0.00039,0
Warrior,Happy Ghoul,rare,Minion,neutral,0.02759,0.02722,0.00037,0
Warrior,Defender of Argus,rare,Minion,neutral,0.0275,0.02729,0.00021,0
Warrior,Big Game Hunter,epic,Minion,neutral,0.02734,0.02693,0.0004,0.00001
Warrior,Ebon Dragonsmith,rare,Minion,neutral,0.02731,0.027,0.00031,0
Warrior,Harrison Jones,legendary,Minion,neutral,0.02713,0.02671,0.00042,0
Warrior,Crazed Alchemist,rare,Minion,neutral,0.02706,0.02671,0.00035,0
Warrior,Phantom Freebooter,rare,Minion,neutral,0.02696,0.02661,0.00035,0
Warrior,Mad Hatter,rare,Minion,neutral,0.0269,0.02655,0.00035,0
Warrior,Sandbinder,epic,Minion,neutral,0.02665,0.0263,0.00033,0.00002
Warrior,Grand Archivist,epic,Minion,neutral,0.02632,0.02593,0.00039,0
Warrior,Arcane Tyrant,epic,Minion,neutral,0.02612,0.0257,0.00042,0
Warrior,Nerubian Unraveler,epic,Minion,neutral,0.02599,0.02567,0.00032,0
Warrior,Corpsetaker,epic,Minion,neutral,0.02583,0.0256,0.00023,0
Warrior,Voodoo Doll,epic,Minion,neutral,0.02565,0.02537,0.00028,0
Warrior,Faceless Manipulator,epic,Minion,neutral,0.02476,0.02445,0.00031,0
Warrior,Gather Your Party,rare,Spell,warrior,0.02444,0.02419,0.00025,0
Warrior,Master Oakheart,legendary,Minion,neutral,0.02434,0.02405,0.00029,0
Warrior,Countess Ashmore,legendary,Minion,neutral,0.02423,0.02399,0.00024,0
Warrior,Stonetusk Boar,basic,Minion,neutral,0.02403,0.02366,0.00037,0
Warrior,Young Dragonhawk,common,Minion,neutral,0.02387,0.02355,0.00032,0
Warrior,Goldshire Footman,basic,Minion,neutral,0.02374,0.02349,0.00025,0
Warrior,Grimscale Oracle,basic,Minion,neutral,0.02369,0.0234,0.00029,0
Warrior,Silverback Patriarch,basic,Minion,neutral,0.02315,0.02289,0.00026,0
Warrior,Dalaran Mage,basic,Minion,neutral,0.02294,0.02271,0.00023,0
Warrior,Shieldbearer,common,Minion,neutral,0.02294,0.0227,0.00024,0
Warrior,Mogu'shan Warden,common,Minion,neutral,0.02294,0.02269,0.00025,0
Warrior,Murloc Raider,basic,Minion,neutral,0.02278,0.02249,0.00029,0
Warrior,Raid Leader,basic,Minion,neutral,0.02275,0.02247,0.00028,0
Warrior,Core Hound,basic,Minion,neutral,0.02268,0.02248,0.0002,0
Warrior,Magma Rager,basic,Minion,neutral,0.02258,0.02229,0.00028,0.00001
Warrior,War Golem,basic,Minion,neutral,0.02257,0.02242,0.00015,0
